child_dgroup_id,parent_type,parent_id,parent_label,child_name
DG00198,dgroup,DG01651,Class Ib antiarrhythmic agent,Tocainide
DG00199,dgroup,DG01653,Antiarrhythmics,Aprindine
DG00199,dgroup,DG01652,Class I antiarrhythmic agent,Aprindine
DG00199,dgroup,DG01651,Class Ib antiarrhythmic agent,Aprindine
DG00199,dgroup,DG01644,CYP2D6 substrate,Aprindine
DG00200,dgroup,DG01653,Antiarrhythmics,Propafenone
DG00200,dgroup,DG01652,Class I antiarrhythmic agent,Propafenone
DG00200,dgroup,DG01650,Class Ic antiarrhythmic agent,Propafenone
DG00200,dgroup,DG01892,CYP1A2 substrate,Propafenone
DG00200,dgroup,DG01644,CYP2D6 substrate,Propafenone
DG00200,dgroup,DG01633,CYP3A/CYP3A4 substrate,Propafenone
DG00200,dgroup,DG02913,CYP3A4 substrate,Propafenone
DG00201,dgroup,DG01653,Antiarrhythmics,Flecainide
DG00201,dgroup,DG01652,Class I antiarrhythmic agent,Flecainide
DG00201,dgroup,DG01650,Class Ic antiarrhythmic agent,Flecainide
DG00201,dgroup,DG01644,CYP2D6 substrate,Flecainide
DG00202,dgroup,DG01653,Antiarrhythmics,Lorcainide
DG00202,dgroup,DG01652,Class I antiarrhythmic agent,Lorcainide
DG00202,dgroup,DG01650,Class Ic antiarrhythmic agent,Lorcainide
DG00203,dgroup,DG01653,Antiarrhythmics,Encainide
DG00203,dgroup,DG01652,Class I antiarrhythmic agent,Encainide
DG00203,dgroup,DG01650,Class Ic antiarrhythmic agent,Encainide
DG00203,dgroup,DG01644,CYP2D6 substrate,Encainide
DG00204,dgroup,DG01456,Adrenergic receptor agonist,Amiodarone
DG00204,dgroup,DG01455,beta-Adrenergic receptor agonist,Amiodarone
DG00204,dgroup,DG01451,beta1-Adrenergic receptor agonist,Amiodarone
DG00204,dgroup,DG01653,Antiarrhythmics,Amiodarone
DG00204,dgroup,DG01648,Class III antiarrhythmic agent,Amiodarone
DG00204,dgroup,DG01633,CYP3A/CYP3A4 substrate,Amiodarone
DG00204,dgroup,DG02913,CYP3A4 substrate,Amiodarone
DG00205,dgroup,DG01653,Antiarrhythmics,Ibutilide
DG00205,dgroup,DG01648,Class III antiarrhythmic agent,Ibutilide
DG00206,dgroup,DG01653,Antiarrhythmics,Tedisamil
DG00206,dgroup,DG01648,Class III antiarrhythmic agent,Tedisamil
DG00207,dgroup,DG01575,Calcium channel blocker,Dronedarone
DG00207,dgroup,DG01496,Calcium channel L type blocker,Dronedarone
DG00207,dgroup,DG01456,Adrenergic receptor agonist,Dronedarone
DG00207,dgroup,DG01653,Antiarrhythmics,Dronedarone
DG00207,dgroup,DG01648,Class III antiarrhythmic agent,Dronedarone
DG00207,dgroup,DG01633,CYP3A/CYP3A4 substrate,Dronedarone
DG00207,dgroup,DG01645,CYP2D6 inhibitor,Dronedarone
DG00207,dgroup,DG02852,CYP3A/CYP3A4 inhibitor,Dronedarone
DG00207,dgroup,DG01622,ABCB1 inhibitor,Dronedarone
DG00208,dgroup,DG01653,Antiarrhythmics,Moracizine
DG00208,dgroup,DG01637,CYP1A2 inducer,Moracizine
DG00209,dgroup,DG01653,Antiarrhythmics,Cibenzoline
DG00209,dgroup,DG01652,Class I antiarrhythmic agent,Cibenzoline
DG00209,dgroup,DG01649,Class Ia antiarrhythmic agent,Cibenzoline
DG00209,dgroup,DG01644,CYP2D6 substrate,Cibenzoline
DG00209,dgroup,DG01633,CYP3A/CYP3A4 substrate,Cibenzoline
DG00209,dgroup,DG02913,CYP3A4 substrate,Cibenzoline
DG00210,dgroup,DG01703,Cardiotonic,Etilefrine
DG00210,dgroup,DG01702,Phenethylamine cardiotonic,Etilefrine
DG00211,dgroup,DG01703,Cardiotonic,Isoprenaline
DG00211,dgroup,DG01699,Catecholamine cardiotonic,Isoprenaline
DG00211,dgroup,DG01456,Adrenergic receptor agonist,Isoprenaline
DG00211,dgroup,DG01455,beta-Adrenergic receptor agonist,Isoprenaline
DG00211,dgroup,DG01951,Catecholamine adrenergic receptor agonist,Isoprenaline
DG00211,dgroup,DG01592,COMT substrate,Isoprenaline
DG00212,dgroup,DG01703,Cardiotonic,Norepinephrine
DG00212,dgroup,DG01699,Catecholamine cardiotonic,Norepinephrine
DG00212,dgroup,DG01456,Adrenergic receptor agonist,Norepinephrine
DG00212,dgroup,DG01951,Catecholamine adrenergic receptor agonist,Norepinephrine
DG00212,dgroup,DG01592,COMT substrate,Norepinephrine
DG00212,dgroup,DG02917,MAO substrate,Norepinephrine
DG00213,dgroup,DG01703,Cardiotonic,Dopamine
DG00213,dgroup,DG01699,Catecholamine cardiotonic,Dopamine
DG00213,dgroup,DG01472,Dopamine agonist,Dopamine
DG00213,dgroup,DG01592,COMT substrate,Dopamine
DG00213,dgroup,DG02917,MAO substrate,Dopamine
DG00213,dgroup,DG03179,MAOB substrate,Dopamine
DG00213,dgroup,DG02854,SLC22A2 substrate,Dopamine
DG00214,dgroup,DG01703,Cardiotonic,Norfenefrine
DG00214,dgroup,DG01702,Phenethylamine cardiotonic,Norfenefrine
DG00214,dgroup,DG01456,Adrenergic receptor agonist,Norfenefrine
DG00214,dgroup,DG01450,alpha-Adrenergic receptor agonist,Norfenefrine
DG00214,dgroup,DG01448,alpha1-Adrenergic receptor agonist,Norfenefrine
DG00215,dgroup,DG01703,Cardiotonic,Phenylephrine
DG00215,dgroup,DG01702,Phenethylamine cardiotonic,Phenylephrine
DG00215,dgroup,DG01456,Adrenergic receptor agonist,Phenylephrine
DG00215,dgroup,DG01450,alpha-Adrenergic receptor agonist,Phenylephrine
DG00215,dgroup,DG01448,alpha1-Adrenergic receptor agonist,Phenylephrine
DG00216,dgroup,DG01703,Cardiotonic,Dobutamine
DG00216,dgroup,DG01699,Catecholamine cardiotonic,Dobutamine
DG00216,dgroup,DG01456,Adrenergic receptor agonist,Dobutamine
DG00216,dgroup,DG01455,beta-Adrenergic receptor agonist,Dobutamine
DG00216,dgroup,DG01451,beta1-Adrenergic receptor agonist,Dobutamine
DG00216,dgroup,DG01951,Catecholamine adrenergic receptor agonist,Dobutamine
DG00217,dgroup,DG01703,Cardiotonic,Oxedrine
DG00217,dgroup,DG01702,Phenethylamine cardiotonic,Oxedrine
DG00217,dgroup,DG01456,Adrenergic receptor agonist,Oxedrine
DG00217,dgroup,DG01450,alpha-Adrenergic receptor agonist,Oxedrine
DG00218,dgroup,DG01703,Cardiotonic,Metaraminol
DG00218,dgroup,DG01702,Phenethylamine cardiotonic,Metaraminol
DG00218,dgroup,DG01456,Adrenergic receptor agonist,Metaraminol
DG00218,dgroup,DG01450,alpha-Adrenergic receptor agonist,Metaraminol
DG00219,dgroup,DG01703,Cardiotonic,Methoxamine
DG00219,dgroup,DG01702,Phenethylamine cardiotonic,Methoxamine
DG00219,dgroup,DG01456,Adrenergic receptor agonist,Methoxamine
DG00219,dgroup,DG01450,alpha-Adrenergic receptor agonist,Methoxamine
DG00219,dgroup,DG01448,alpha1-Adrenergic receptor agonist,Methoxamine
DG00220,dgroup,DG01703,Cardiotonic,Mephentermine
DG00220,dgroup,DG01702,Phenethylamine cardiotonic,Mephentermine
DG00221,dgroup,DG01703,Cardiotonic,Prenalterol
DG00221,dgroup,DG01702,Phenethylamine cardiotonic,Prenalterol
DG00222,dgroup,DG01703,Cardiotonic,Dopexamine
DG00222,dgroup,DG01699,Catecholamine cardiotonic,Dopexamine
DG00222,dgroup,DG01456,Adrenergic receptor agonist,Dopexamine
DG00222,dgroup,DG01455,beta-Adrenergic receptor agonist,Dopexamine
DG00222,dgroup,DG01452,beta2-Adrenergic receptor agonist,Dopexamine
DG00222,dgroup,DG01951,Catecholamine adrenergic receptor agonist,Dopexamine
DG00222,dgroup,DG01472,Dopamine agonist,Dopexamine
DG00223,dgroup,DG01703,Cardiotonic,Ibopamine
DG00223,dgroup,DG01699,Catecholamine cardiotonic,Ibopamine
DG00223,dgroup,DG01472,Dopamine agonist,Ibopamine
DG00224,dgroup,DG01703,Cardiotonic,Midodrine
DG00224,dgroup,DG01702,Phenethylamine cardiotonic,Midodrine
DG00224,dgroup,DG01456,Adrenergic receptor agonist,Midodrine
DG00224,dgroup,DG01450,alpha-Adrenergic receptor agonist,Midodrine
DG00224,dgroup,DG01448,alpha1-Adrenergic receptor agonist,Midodrine
DG00224,dgroup,DG01645,CYP2D6 inhibitor,Midodrine
DG00225,dgroup,DG01703,Cardiotonic,Octopamine
DG00225,dgroup,DG01702,Phenethylamine cardiotonic,Octopamine
DG00225,dgroup,DG01699,Catecholamine cardiotonic,Octopamine
DG00226,dgroup,DG01472,Dopamine agonist,Fenoldopam
DG00226,dgroup,DG01467,Dopamine D1-receptor agonist,Fenoldopam
DG00227,dgroup,DG01703,Cardiotonic,Ephedrine
DG00227,dgroup,DG01702,Phenethylamine cardiotonic,Ephedrine
DG00227,dgroup,DG01456,Adrenergic receptor agonist,Ephedrine
DG00228,dgroup,DG01703,Cardiotonic,Amrinone
DG00228,dgroup,DG01757,Amrinone type cardiotonic,Amrinone
DG00228,dgroup,DG01507,Phosphodiesterase III inhibitor,Amrinone
DG00228,dgroup,DG01757,Amrinone type cardiotonic,Amrinone
DG00229,dgroup,DG01703,Cardiotonic,Milrinone
DG00229,dgroup,DG01757,Amrinone type cardiotonic,Milrinone
DG00229,dgroup,DG01507,Phosphodiesterase III inhibitor,Milrinone
DG00229,dgroup,DG01757,Amrinone type cardiotonic,Milrinone
DG00229,dgroup,DG02924,UGT substrate,Milrinone
DG00230,dgroup,DG01703,Cardiotonic,Bucladesine
DG00231,dgroup,DG01703,Cardiotonic,Xamoterol
DG00239,dgroup,DG01961,Prostaglandin derivative,Alprostadil
DG00239,dgroup,DG01611,Prostaglandin E1 derivative,Alprostadil
DG00241,dgroup,DG01504,Nonsteroidal anti-inflammatory drug (NSAID),Indometacin
DG00241,dgroup,DG01906,"Anti-inflammatory drug, acetic acid derivatives",Indometacin
DG00241,dgroup,DG01899,"Anti-inflammatory drug, indoleacetic acid derivatives",Indometacin
DG00245,dgroup,DG01504,Nonsteroidal anti-inflammatory drug (NSAID),Ibuprofen
DG00245,dgroup,DG01908,"Anti-inflammatory drug, propionic acid derivatives",Ibuprofen
DG00245,dgroup,DG01642,CYP2C9 substrate,Ibuprofen
DG00246,dgroup,DG01633,CYP3A/CYP3A4 substrate,Ivabradine
DG00246,dgroup,DG02913,CYP3A4 substrate,Ivabradine
DG00247,dgroup,DG01633,CYP3A/CYP3A4 substrate,Ranolazine
DG00247,dgroup,DG01645,CYP2D6 inhibitor,Ranolazine
DG00247,dgroup,DG01665,ABCB1 substrate,Ranolazine
DG00248,dgroup,DG01738,Centrally-acting antiadrenergic,Methyldopa (levorotatory)
DG00248,dgroup,DG01456,Adrenergic receptor agonist,Methyldopa (levorotatory)
DG00248,dgroup,DG01450,alpha-Adrenergic receptor agonist,Methyldopa (levorotatory)
DG00248,dgroup,DG01449,alpha2-Adrenergic receptor agonist,Methyldopa (levorotatory)
DG00248,dgroup,DG01951,Catecholamine adrenergic receptor agonist,Methyldopa (levorotatory)
DG00248,dgroup,DG01617,Catecholamine synthesis inhibitors,Methyldopa (levorotatory)
DG00248,dgroup,DG03231,Antihypertensive,Methyldopa (levorotatory)
DG00249,dgroup,DG01738,Centrally-acting antiadrenergic,Clonidine
DG00249,dgroup,DG01456,Adrenergic receptor agonist,Clonidine
DG00249,dgroup,DG01450,alpha-Adrenergic receptor agonist,Clonidine
DG00249,dgroup,DG01449,alpha2-Adrenergic receptor agonist,Clonidine
DG00249,dgroup,DG03231,Antihypertensive,Clonidine
DG00250,dgroup,DG01738,Centrally-acting antiadrenergic,Guanfacine
DG00250,dgroup,DG01456,Adrenergic receptor agonist,Guanfacine
DG00250,dgroup,DG01450,alpha-Adrenergic receptor agonist,Guanfacine
DG00250,dgroup,DG01449,alpha2-Adrenergic receptor agonist,Guanfacine
DG00250,dgroup,DG01633,CYP3A/CYP3A4 substrate,Guanfacine
DG00250,dgroup,DG02913,CYP3A4 substrate,Guanfacine
DG00250,dgroup,DG02925,CYP3A5 substrate,Guanfacine
DG00251,dgroup,DG01695,Ganglion-blocking antiadrenergic,Trimetaphan
DG00252,dgroup,DG01695,Ganglion-blocking antiadrenergic,Mecamylamine
DG00253,dgroup,DG01466,Adrenergic receptor antagonist,Prazosin
DG00253,dgroup,DG01465,alpha-Adrenergic receptor antagonist,Prazosin
DG00253,dgroup,DG01457,alpha1-Adrenergic receptor antagonist,Prazosin
DG00253,dgroup,DG01739,Peripherally-acting antiadrenergic,Prazosin
DG00253,dgroup,DG03231,Antihypertensive,Prazosin
DG00253,dgroup,DG02881,SLC22A3 inhibitor,Prazosin
DG00254,dgroup,DG01466,Adrenergic receptor antagonist,Indoramin
DG00254,dgroup,DG01465,alpha-Adrenergic receptor antagonist,Indoramin
DG00254,dgroup,DG01457,alpha1-Adrenergic receptor antagonist,Indoramin
DG00254,dgroup,DG01739,Peripherally-acting antiadrenergic,Indoramin
DG00255,dgroup,DG01466,Adrenergic receptor antagonist,Trimazosin
DG00255,dgroup,DG01465,alpha-Adrenergic receptor antagonist,Trimazosin
DG00255,dgroup,DG01457,alpha1-Adrenergic receptor antagonist,Trimazosin
DG00255,dgroup,DG01739,Peripherally-acting antiadrenergic,Trimazosin
DG00256,dgroup,DG01466,Adrenergic receptor antagonist,Doxazosin
DG00256,dgroup,DG01465,alpha-Adrenergic receptor antagonist,Doxazosin
DG00256,dgroup,DG01457,alpha1-Adrenergic receptor antagonist,Doxazosin
DG00256,dgroup,DG01739,Peripherally-acting antiadrenergic,Doxazosin
DG00256,dgroup,DG03231,Antihypertensive,Doxazosin
DG00257,dgroup,DG01466,Adrenergic receptor antagonist,Urapidil
DG00257,dgroup,DG01465,alpha-Adrenergic receptor antagonist,Urapidil
DG00257,dgroup,DG01457,alpha1-Adrenergic receptor antagonist,Urapidil
DG00257,dgroup,DG01739,Peripherally-acting antiadrenergic,Urapidil
DG00257,dgroup,DG03231,Antihypertensive,Urapidil
DG00257,dgroup,DG01644,CYP2D6 substrate,Urapidil
DG00258,dgroup,DG01739,Peripherally-acting antiadrenergic,Guanethidine
DG00258,dgroup,DG03085,Selective norepinephrine reuptake inhibitor (NRI),Guanethidine
DG00258,dgroup,DG03201,Intraocular pressure lowering agent,Guanethidine
DG00259,dgroup,DG01739,Peripherally-acting antiadrenergic,Debrisoquine
DG00260,dgroup,DG02046,Hydrazinophthalazine derivative,Dihydralazine
DG00261,dgroup,DG03231,Antihypertensive,Hydralazine
DG00261,dgroup,DG02046,Hydrazinophthalazine derivative,Hydralazine
DG00261,dgroup,DG02928,NAT substrate,Hydralazine
DG00261,dgroup,DG01645,CYP2D6 inhibitor,Hydralazine
DG00262,dgroup,DG02046,Hydrazinophthalazine derivative,Endralazine
DG00263,dgroup,DG03231,Antihypertensive,Nitroprusside
DG00264,dgroup,DG01568,MAO inhibitor,Pargyline
DG00264,dgroup,DG01519,Non-selective monoamine oxidase inhibitor,Pargyline
DG00265,dgroup,DG01466,Adrenergic receptor antagonist,Ketanserin
DG00265,dgroup,DG01465,alpha-Adrenergic receptor antagonist,Ketanserin
DG00265,dgroup,DG01457,alpha1-Adrenergic receptor antagonist,Ketanserin
DG00265,dgroup,DG01557,Histamine receptor antagonist,Ketanserin
DG00265,dgroup,DG01482,Histamine receptor H1 antagonist,Ketanserin
DG00266,dgroup,DG01502,Endothelin receptor antagonist,Bosentan
DG00266,dgroup,DG01642,CYP2C9 substrate,Bosentan
DG00266,dgroup,DG01633,CYP3A/CYP3A4 substrate,Bosentan
DG00266,dgroup,DG02913,CYP3A4 substrate,Bosentan
DG00266,dgroup,DG02886,CYP2C9 inducer,Bosentan
DG00266,dgroup,DG02853,CYP3A/CYP3A4 inducer,Bosentan
DG00266,dgroup,DG01635,CYP3A4 inducer,Bosentan
DG00267,dgroup,DG01502,Endothelin receptor antagonist,Sitaxentan
DG00268,dgroup,DG03231,Antihypertensive,Chlorothiazide
DG00268,dgroup,DG01749,Thiazide diuretic,Chlorothiazide
DG00268,dgroup,DG01690,Sulfonamide diuretic,Chlorothiazide
DG00268,dgroup,DG01749,Thiazide diuretic,Chlorothiazide
DG00269,dgroup,DG03231,Antihypertensive,Indapamide
DG00269,dgroup,DG02992,Thiazide related diuretic,Indapamide
DG00269,dgroup,DG01690,Sulfonamide diuretic,Indapamide
DG00269,dgroup,DG02992,Thiazide related diuretic,Indapamide
DG00270,dgroup,DG03231,Antihypertensive,Fenquizone
DG00270,dgroup,DG02992,Thiazide related diuretic,Fenquizone
DG00270,dgroup,DG01690,Sulfonamide diuretic,Fenquizone
DG00270,dgroup,DG02992,Thiazide related diuretic,Fenquizone
DG00272,dgroup,DG01690,Sulfonamide diuretic,Furosemide
DG00272,dgroup,DG01747,Furosemide type diuretic,Furosemide
DG00272,dgroup,DG01748,Loop diuretic,Furosemide
DG00272,dgroup,DG01747,Furosemide type diuretic,Furosemide
DG00272,dgroup,DG02920,ABCC4 substrate,Furosemide
DG00272,dgroup,DG02859,SLC22A6 substrate,Furosemide
DG00272,dgroup,DG02860,SLC22A8 substrate,Furosemide
DG00273,dgroup,DG01690,Sulfonamide diuretic,Torasemide
DG00273,dgroup,DG01747,Furosemide type diuretic,Torasemide
DG00273,dgroup,DG01748,Loop diuretic,Torasemide
DG00273,dgroup,DG01747,Furosemide type diuretic,Torasemide
DG00273,dgroup,DG02918,CYP2C8 substrate,Torasemide
DG00273,dgroup,DG01642,CYP2C9 substrate,Torasemide
DG00274,dgroup,DG01748,Loop diuretic,Etacrynic acid
DG00275,dgroup,DG01885,Potassium-sparing diuretic,Amiloride
DG00276,dgroup,DG01506,Arginine vasopressin receptor 2 (AVPR2) antagonist,Conivaptan
DG00276,dgroup,DG01633,CYP3A/CYP3A4 substrate,Conivaptan
DG00276,dgroup,DG02852,CYP3A/CYP3A4 inhibitor,Conivaptan
DG00277,dgroup,DG01456,Adrenergic receptor agonist,Isoxsuprine
DG00277,dgroup,DG01455,beta-Adrenergic receptor agonist,Isoxsuprine
DG00277,dgroup,DG01452,beta2-Adrenergic receptor agonist,Isoxsuprine
DG00280,dgroup,DG01466,Adrenergic receptor antagonist,Phentolamine
DG00280,dgroup,DG01465,alpha-Adrenergic receptor antagonist,Phentolamine
DG00280,dgroup,DG03231,Antihypertensive,Phentolamine
DG00281,dgroup,DG01466,Adrenergic receptor antagonist,Tolazoline
DG00281,dgroup,DG01465,alpha-Adrenergic receptor antagonist,Tolazoline
DG00283,dgroup,DG01466,Adrenergic receptor antagonist,Nicergoline
DG00283,dgroup,DG01465,alpha-Adrenergic receptor antagonist,Nicergoline
DG00283,dgroup,DG01457,alpha1-Adrenergic receptor antagonist,Nicergoline
DG00283,dgroup,DG01964,Ergot alkaloid,Nicergoline
DG00283,dgroup,DG01963,"Vasodilator, ergot alkaloid",Nicergoline
DG00284,dgroup,DG01964,Ergot alkaloid,Dihydroergocristine
DG00284,dgroup,DG01963,"Vasodilator, ergot alkaloid",Dihydroergocristine
DG00285,dgroup,DG01466,Adrenergic receptor antagonist,Phenoxybenzamine
DG00285,dgroup,DG01465,alpha-Adrenergic receptor antagonist,Phenoxybenzamine
DG00286,dgroup,DG03055,"Vinca alkaloid, vasodilator",Vincamine
DG00287,dgroup,DG01466,Adrenergic receptor antagonist,Moxisylyte
DG00287,dgroup,DG01465,alpha-Adrenergic receptor antagonist,Moxisylyte
DG00287,dgroup,DG01457,alpha1-Adrenergic receptor antagonist,Moxisylyte
DG00292,dgroup,DG01466,Adrenergic receptor antagonist,Ifenprodil
DG00292,dgroup,DG01465,alpha-Adrenergic receptor antagonist,Ifenprodil
DG00292,dgroup,DG01457,alpha1-Adrenergic receptor antagonist,Ifenprodil
DG00292,dgroup,DG01498,NMDA receptor antagonist,Ifenprodil
DG00294,dgroup,DG01955,Corticosteroid,Fluorometholone
DG00294,dgroup,DG02068,Glucocorticoid,Fluorometholone
DG00295,dgroup,DG01955,Corticosteroid,Fluocortolone
DG00295,dgroup,DG02068,Glucocorticoid,Fluocortolone
DG00296,dgroup,DG02030,Anesthetics,Tetracaine
DG00296,dgroup,DG01675,Local anesthetic,Tetracaine
DG00296,dgroup,DG01674,Esterified local anesthetic,Tetracaine
DG00297,dgroup,DG02030,Anesthetics,Dibucaine
DG00297,dgroup,DG01675,Local anesthetic,Dibucaine
DG00297,dgroup,DG01673,Amide type local anesthetic,Dibucaine
DG00298,dgroup,DG02030,Anesthetics,Procaine
DG00298,dgroup,DG01675,Local anesthetic,Procaine
DG00298,dgroup,DG01674,Esterified local anesthetic,Procaine
DG00299,dgroup,DG02030,Anesthetics,Oxetacaine
DG00299,dgroup,DG01675,Local anesthetic,Oxetacaine
DG00299,dgroup,DG01673,Amide type local anesthetic,Oxetacaine
DG00299,dgroup,DG01975,Agents for peptic ulcer,Oxetacaine
DG00301,dgroup,DG02030,Anesthetics,Phenol
DG00301,dgroup,DG01675,Local anesthetic,Phenol
DG00303,dgroup,DG01466,Adrenergic receptor antagonist,Alprenolol
DG00303,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Alprenolol
DG00303,dgroup,DG01653,Antiarrhythmics,Alprenolol
DG00303,dgroup,DG01806,Class II antiarrhythmic agent,Alprenolol
DG00303,dgroup,DG01644,CYP2D6 substrate,Alprenolol
DG00304,dgroup,DG01466,Adrenergic receptor antagonist,Oxprenolol
DG00304,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Oxprenolol
DG00304,dgroup,DG01653,Antiarrhythmics,Oxprenolol
DG00304,dgroup,DG01806,Class II antiarrhythmic agent,Oxprenolol
DG00305,dgroup,DG01466,Adrenergic receptor antagonist,Propranolol
DG00305,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Propranolol
DG00305,dgroup,DG01653,Antiarrhythmics,Propranolol
DG00305,dgroup,DG01806,Class II antiarrhythmic agent,Propranolol
DG00305,dgroup,DG03231,Antihypertensive,Propranolol
DG00305,dgroup,DG01892,CYP1A2 substrate,Propranolol
DG00305,dgroup,DG01639,CYP2C19 substrate,Propranolol
DG00305,dgroup,DG01644,CYP2D6 substrate,Propranolol
DG00306,dgroup,DG01466,Adrenergic receptor antagonist,Timolol
DG00306,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Timolol
DG00306,dgroup,DG03201,Intraocular pressure lowering agent,Timolol
DG00306,dgroup,DG01644,CYP2D6 substrate,Timolol
DG00307,dgroup,DG01466,Adrenergic receptor antagonist,Sotalol
DG00307,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Sotalol
DG00307,dgroup,DG01653,Antiarrhythmics,Sotalol
DG00307,dgroup,DG01648,Class III antiarrhythmic agent,Sotalol
DG00308,dgroup,DG01466,Adrenergic receptor antagonist,Carteolol
DG00308,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Carteolol
DG00308,dgroup,DG01653,Antiarrhythmics,Carteolol
DG00308,dgroup,DG01806,Class II antiarrhythmic agent,Carteolol
DG00308,dgroup,DG03231,Antihypertensive,Carteolol
DG00308,dgroup,DG03201,Intraocular pressure lowering agent,Carteolol
DG00308,dgroup,DG01644,CYP2D6 substrate,Carteolol
DG00309,dgroup,DG01466,Adrenergic receptor antagonist,Tertatolol
DG00309,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Tertatolol
DG00309,dgroup,DG01653,Antiarrhythmics,Tertatolol
DG00309,dgroup,DG01806,Class II antiarrhythmic agent,Tertatolol
DG00310,dgroup,DG01466,Adrenergic receptor antagonist,Bopindolol
DG00310,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Bopindolol
DG00310,dgroup,DG01644,CYP2D6 substrate,Bopindolol
DG00311,dgroup,DG01466,Adrenergic receptor antagonist,Bupranolol
DG00311,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Bupranolol
DG00312,dgroup,DG01466,Adrenergic receptor antagonist,Penbutolol
DG00312,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Penbutolol
DG00312,dgroup,DG01653,Antiarrhythmics,Penbutolol
DG00312,dgroup,DG01806,Class II antiarrhythmic agent,Penbutolol
DG00313,dgroup,DG01466,Adrenergic receptor antagonist,Metoprolol
DG00313,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Metoprolol
DG00313,dgroup,DG01461,beta1-Adrenergic receptor antagonist,Metoprolol
DG00313,dgroup,DG01653,Antiarrhythmics,Metoprolol
DG00313,dgroup,DG01806,Class II antiarrhythmic agent,Metoprolol
DG00313,dgroup,DG03231,Antihypertensive,Metoprolol
DG00313,dgroup,DG01644,CYP2D6 substrate,Metoprolol
DG00314,dgroup,DG01466,Adrenergic receptor antagonist,Acebutolol
DG00314,dgroup,DG01464,beta-Adrenergic receptor antagonist (Beta blocker),Acebutolol
DG00314,dgroup,DG01461,beta1-Adrenergic receptor antagonist,Acebutolol
DG00314,dgroup,DG01653,Antiarrhythmics,Acebutolol
DG00314,dgroup,DG01806,Class II antiarrhythmic agent,Acebutolol
DG00315,dgroup,DG01466,Adrenergic receptor antagonist,Betaxolol
