entry_id,name,type,class,member_count,member_ids,atc_codes,comment
DG01452,beta2-Adrenergic receptor agonist,Target,Cardiovascular agent DG01456  Adrenergic receptor agonist DG01455  beta-Adrenergic receptor agonist,71,D03891;D03892;D08092;D01748;D08093;D08300;D00685;D04954;D02147;D00683;D08570;D00688;D04157;D01428;D05730;D08039;D02396;D04625;D02093;D04626;D08387;D00686;D01349;D08629;D01978;D05037;D03402;D02151;D01362;D05792;D00687;D07990;D01373;D05277;D07713;D01360;D08474;D05718;D08424;D02404;D05366;D07534;D00684;D09318;D09319;D11009;D10145;D10020;D01635;D07377;D07489;D02359;D01263;D10219;D10220;D07463;D02981;D08124;D02281;D04701;D04703;D09696;D09697;D01589;D01835;D03587;D05476;D05691;D05832;D06374;D08945,,
DG01453,beta3-Adrenergic receptor agonist,Target,Cardiovascular agent DG01456  Adrenergic receptor agonist DG01455  beta-Adrenergic receptor agonist,8,D09535;D10533;D08850;D08851;D02702;D05879;D09344;D09732,,
DG01454,Monobactam,Structure,Antibacterial DG01710  beta-Lactam antibiotic,10,D00240;D06558;D07625;D01560;D05300;D05302;D04328;D05492;D06144;D12187,J01DF,
DG01455,beta-Adrenergic receptor agonist,Target,Cardiovascular agent DG01456  Adrenergic receptor agonist,95,D02910;D00636;D03879;D00632;D03880;D03881;D02614;D03195;D04708;D03891;D03892;D08092;D01748;D08093;D08300;D00685;D04954;D02147;D00683;D08570;D00688;D04157;D01428;D05730;D08039;D02396;D04625;D02093;D04626;D08387;D00686;D01349;D08629;D01978;D05037;D03402;D02151;D01362;D05792;D00687;D07990;D01373;D05277;D07713;D01360;D08474;D05718;D08424;D02404;D05366;D07534;D00684;D09318;D09319;D11009;D10145;D10020;D01635;D07377;D07489;D02359;D01263;D10219;D10220;D07463;D02981;D08124;D02281;D04701;D04703;D09696;D09697;D01589;D01835;D03587;D05476;D05691;D05832;D06374;D08945;D09535;D10533;D08850;D08851;D02702;D05879;D09344;D09732;D08090;D01390;D02066;D02150;D05606;D02976;D03502,,
DG01456,Adrenergic receptor agonist,Target,Cardiovascular agent,173,D02910;D00636;D03879;D00632;D03880;D03881;D02614;D03195;D04708;D03891;D03892;D08092;D01748;D08093;D08300;D00685;D04954;D02147;D00683;D08570;D00688;D04157;D01428;D05730;D08039;D02396;D04625;D02093;D04626;D08387;D00686;D01349;D08629;D01978;D05037;D03402;D02151;D01362;D05792;D00687;D07990;D01373;D05277;D07713;D01360;D08474;D05718;D08424;D02404;D05366;D07534;D00684;D09318;D09319;D11009;D10145;D10020;D01635;D07377;D07489;D02359;D01263;D10219;D10220;D07463;D02981;D08124;D02281;D04701;D04703;D09696;D09697;D01589;D01835;D03587;D05476;D05691;D05832;D06374;D08945;D09535;D10533;D08850;D08851;D02702;D05879;D09344;D09732;D08090;D01390;D02066;D02150;D05606;D02976;D03502;D08286;D01405;D08365;D00511;D08366;D08966;D08201;D01020;D08220;D01307;D02774;D07560;D08322;D01022;D08578;D00756;D01023;D08253;D00743;D01021;D02901;D06394;D09784;D00514;D01205;D08141;D04765;D08205;D00405;D00281;D00604;D08031;D00606;D07540;D02076;D08611;D00776;D07461;D01008;D07795;D03702;D08165;D04883;D08683;D06344;D02388;D08487;D07148;D08308;D08309;D08192;D01019;D00607;D00095;D00996;D02149;D02537;D03914;D00076;D05206;D08284;D09794;D00124;D01386;D04018;D08368;D01224;D05466;D08449;D00485;D05648;D05649;D02349;D01017;D08206;D01952;D02109;D09842,,
DG01457,alpha1-Adrenergic receptor antagonist,Target,Cardiovascular agent DG01466  Adrenergic receptor antagonist DG01465  alpha-Adrenergic receptor antagonist,33,D08411;D00609;D04531;D04532;D08212;D06234;D07874;D00608;D01333;D08662;D02363;D08099;D01290;D08271;D08239;D01571;D08064;D01445;D07124;D01692;D08560;D01024;D08569;D00610;D11585;D01965;D00454;D06623;D07550;D01887;D01674;D04184;D05395,,
DG01458,Carbapenem,Structure,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group,16,D08185;D02222;D07908;D04049;D03895;D01836;D01057;D09598;D11421;D04515;D00206;D01048;D01058;D09022;D09658;D09849,J01DH,
DG01459,Oxacephem,Structure,Antibacterial DG01710  beta-Lactam antibiotic DG01714  Cephalosporin skeleton group,4,D07963;D01473;D08109;D02198,,
DG01460,alpha2-Adrenergic receptor antagonist,Target,Cardiovascular agent DG01466  Adrenergic receptor antagonist DG01465  alpha-Adrenergic receptor antagonist,19,D08685;D06671;D00270;D00789;D03274;D04034;D09819;D08216;D01358;D00563;D11056;D08511;D02034;D02569;D02972;D03002;D03672;D04223;D04514,,
DG01461,beta1-Adrenergic receptor antagonist,Target,Cardiovascular agent DG01466  Adrenergic receptor antagonist DG01464  beta-Adrenergic receptor antagonist (Beta blocker),26,D05587;D02358;D00601;D00635;D05011;D00235;D02338;D00597;D07526;D00598;D02342;D00634;D07660;D01741;D07916;D00644;D06646;D01471;D05127;D06622;D07184;D12410;D01847;D03449;D03490;D04710,,
DG01462,beta2-Adrenergic receptor antagonist,Target,Cardiovascular agent DG01466  Adrenergic receptor antagonist DG01464  beta-Adrenergic receptor antagonist (Beta blocker),3,D03170;D03198;D07608,,
DG01464,beta-Adrenergic receptor antagonist (Beta blocker) Beta adrenergic blocking agent,Target,Cardiovascular agent DG01466  Adrenergic receptor antagonist,77,D05587;D02358;D00601;D00635;D05011;D00235;D02338;D00597;D07526;D00598;D02342;D00634;D07660;D01741;D07916;D00644;D06646;D01471;D05127;D06622;D07184;D12410;D01847;D03449;D03490;D04710;D03170;D03198;D07608;D07156;D01182;D08318;D01806;D00513;D08443;D00483;D08600;D00378;D00603;D08525;D01026;D00432;D07181;D07624;D00599;D07182;D08572;D07537;D01794;D07590;D01454;D08074;D00602;D07183;D08115;D01025;D02374;D02081;D07496;D01512;D01504;D04888;D04889;D08598;D01795;D08078;D01958;D01492;D02389;D02765;D02834;D03177;D03729;D03759;D04190;D05345;D09843,,
DG01465,alpha-Adrenergic receptor antagonist,Target,Cardiovascular agent DG01466  Adrenergic receptor antagonist,58,D08411;D00609;D04531;D04532;D08212;D06234;D07874;D00608;D01333;D08662;D02363;D08099;D01290;D08271;D08239;D01571;D08064;D01445;D07124;D01692;D08560;D01024;D08569;D00610;D11585;D01965;D00454;D06623;D07550;D01887;D01674;D04184;D05395;D08685;D06671;D00270;D00789;D03274;D04034;D09819;D08216;D01358;D00563;D11056;D08511;D02034;D02569;D02972;D03002;D03672;D04223;D04514;D08362;D00509;D08614;D00997;D08358;D00507,,
DG01466,Adrenergic receptor antagonist,Target,Cardiovascular agent,146,D08411;D00609;D04531;D04532;D08212;D06234;D07874;D00608;D01333;D08662;D02363;D08099;D01290;D08271;D08239;D01571;D08064;D01445;D07124;D01692;D08560;D01024;D08569;D00610;D11585;D01965;D00454;D06623;D07550;D01887;D01674;D04184;D05395;D08685;D06671;D00270;D00789;D03274;D04034;D09819;D08216;D01358;D00563;D11056;D08511;D02034;D02569;D02972;D03002;D03672;D04223;D04514;D08362;D00509;D08614;D00997;D08358;D00507;D05587;D02358;D00601;D00635;D05011;D00235;D02338;D00597;D07526;D00598;D02342;D00634;D07660;D01741;D07916;D00644;D06646;D01471;D05127;D06622;D07184;D12410;D01847;D03449;D03490;D04710;D03170;D03198;D07608;D07156;D01182;D08318;D01806;D00513;D08443;D00483;D08600;D00378;D00603;D08525;D01026;D00432;D07181;D07624;D00599;D07182;D08572;D07537;D01794;D07590;D01454;D08074;D00602;D07183;D08115;D01025;D02374;D02081;D07496;D01512;D01504;D04888;D04889;D08598;D01795;D08078;D01958;D01492;D02389;D02765;D02834;D03177;D03729;D03759;D04190;D05345;D09843;D08106;D00600;D00255;D03415;D01369;D07451;D01469;D07465;D01830;D01691;D01444,,
DG01467,Dopamine D1-receptor agonist,Target,Neuropsychiatric agent DG01472  Dopamine agonist,3,D07946;D00613;D02775,,
DG01468,Dopamine D2-receptor agonist,Target,Neuropsychiatric agent DG01472  Dopamine agonist,23,D03165;D00780;D08132;D01462;D00987;D07217;D08457;D01348;D07837;D02211;D07838;D07906;D00679;D08489;D00784;D05768;D04820;D08558;D01505;D04693;D04694;D05677;D05832,,
DG01472,Dopamine agonist,Target,Neuropsychiatric agent,43,D07946;D00613;D02775;D03165;D00780;D08132;D01462;D00987;D07217;D08457;D01348;D07837;D02211;D07838;D07906;D00679;D08489;D00784;D05768;D04820;D08558;D01505;D04693;D04694;D05677;D05832;D07870;D00633;D03891;D03892;D04488;D08057;D07460;D02004;D00059;D08339;D00502;D05575;D00559;D07305;D03214;D03494;D05682,,
DG01474,Dopamine D2-receptor antagonist,Target,Neuropsychiatric agent DG01478  Dopamine antagonist,104,D00726;D02213;D05008;D01745;D07868;D07101;D07102;D07563;D03534;D01742;D05010;D00270;D00789;D03274;D04034;D09819;D00403;D01520;D02248;D08430;D00797;D00390;D00800;D07977;D00791;D00792;D00793;D02163;D00503;D02037;D04038;D04965;D08341;D08342;D00493;D00479;D02022;D02609;D08636;D00799;D01448;D08585;D01447;D01485;D00373;D00798;D00136;D01898;D08035;D02625;D08637;D02623;D01105;D02622;D01482;D01101;D02626;D00308;D08226;D00796;D00561;D08687;D01939;D02100;D02340;D00794;D08148;D08456;D00458;D11769;D02995;D01226;D08549;D02208;D08590;D01522;D02682;D02683;D07312;D00426;D08235;D01548;D01321;D05339;D05340;D02666;D09997;D09876;D08297;D01477;D07718;D02371;D01051;D01468;D02035;D02372;D06566;D06567;D02605;D02645;D02670;D02681;D02688;D05690,,
DG01476,Dopamine D4-receptor antagonist,Target,Neuropsychiatric agent DG01478  Dopamine antagonist,3,D00283;D02656;D05891,,
DG01478,Dopamine antagonist,Target,Neuropsychiatric agent,123,D00726;D02213;D05008;D01745;D07868;D07101;D07102;D07563;D03534;D01742;D05010;D00270;D00789;D03274;D04034;D09819;D00403;D01520;D02248;D08430;D00797;D00390;D00800;D07977;D00791;D00792;D00793;D02163;D00503;D02037;D04038;D04965;D08341;D08342;D00493;D00479;D02022;D02609;D08636;D00799;D01448;D08585;D01447;D01485;D00373;D00798;D00136;D01898;D08035;D02625;D08637;D02623;D01105;D02622;D01482;D01101;D02626;D00308;D08226;D00796;D00561;D08687;D01939;D02100;D02340;D00794;D08148;D08456;D00458;D11769;D02995;D01226;D08549;D02208;D08590;D01522;D02682;D02683;D07312;D00426;D08235;D01548;D01321;D05339;D05340;D02666;D09997;D09876;D08297;D01477;D07718;D02371;D01051;D01468;D02035;D02372;D06566;D06567;D02605;D02645;D02670;D02681;D02688;D05690;D00283;D02656;D05891;D01044;D02236;D07976;D02613;D00374;D02612;D03556;D08691;D08692;D08693;D00454;D06623;D01176;D02641;D02676;D03937,,
DG01479,beta-Lactamase inhibitor,Target,Antibacterial,21,D08533;D02223;D03705;D03706;D00660;D03707;D05972;D01668;D07711;D02370;D10340;D12447;D12471;D12472;D11591;D11592;D11718;D11719;D10726;D10998;D11329,J01CG,
DG01480,Penicillin Penam,"Structure, Class",Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group,104,D00204;D01251;D02119;D07570;D08396;D02508;D05520;D05521;D07614;D02190;D03387;D07452;D00229;D02925;D07621;D01283;D07487;D00927;D04020;D02889;D01499;D02339;D03039;D05021;D02221;D05022;D02888;D08380;D00466;D02251;D08593;D02241;D06137;D06138;D07234;D08191;D08557;D02201;D08534;D01489;D06064;D08567;D01074;D02203;D07469;D02504;D02336;D01053;D02157;D02461;D05408;D07712;D05411;D00497;D02405;D02506;D05413;D08360;D08438;D01649;D07235;D07484;D08350;D01178;D05406;D07236;D07735;D02348;D02137;D07733;D02231;D03571;D02196;D08307;D00929;D04196;D01249;D07965;D08017;D08242;D00928;D08533;D02223;D03705;D03706;D00660;D03707;D05972;D01668;D02199;D08110;D01696;D01334;D08329;D01214;D02415;D04270;D04719;D05494;D05496;D05805;D05806;D05974;D06113,,
DG01481,Histamine receptor H2 antagonist,Target,Gastrointestinal agent DG01975  Agents for peptic ulcer,26,D00295;D03503;D00422;D00673;D05699;D00318;D00440;D07072;D08494;D01467;D08495;D01131;D05306;D05307;D01193;D01698;D01861;D03889;D04098;D04494;D04680;D04794;D05004;D05939;D06157;D06355,A02BA,
DG01482,Histamine receptor H1 antagonist,Target,Anti-allergic agent DG01557  Histamine receptor antagonist,139,D02363;D08099;D08587;D01801;D08183;D05660;D08184;D08645;D02091;D06246;D07195;D07679;D00494;D00480;D01242;D03290;D08432;D08768;D07853;D01343;D03535;D00666;D07197;D07492;D07493;D08355;D01174;D08091;D01143;D00300;D00669;D02419;D03285;D03360;D03854;D00520;D07198;D07684;D08117;D01717;D07483;D00659;D07458;D02950;D07459;D08293;D01192;D03166;D07862;D01172;D01627;D07617;D01336;D09808;D07878;D02327;D07543;D00663;D07803;D00668;D07398;D00665;D03475;D03704;D07125;D02245;D01324;D07547;D02089;D03621;D02090;D03622;D08163;D01317;D01773;D07662;D00664;D07402;D08118;D07765;D02234;D08353;D02148;D08648;D01782;D07482;D00662;D00234;D00521;D00364;D08161;D01786;D07404;D07790;D08105;D01332;D02760;D01478;D07406;D07900;D01713;D01117;D07958;D00671;D03693;D07407;D08497;D09570;D07890;D02249;D06552;D07854;D01902;D00270;D00789;D03274;D04034;D09819;D00454;D06623;D08456;D00458;D08054;D00672;D01096;D08297;D01477;D01295;D07734;D09705;D01654;D08041;D01460;D04494;D05196;D05742;D06021;D06063;D07860,,
DG01483,5-HT1A-receptor agonist,Target,Neuropsychiatric agent,33,D07700;D07701;D08132;D01462;D02577;D02357;D00681;D08255;D00674;D04820;D10309;D07593;D00702;D04314;D10184;D10185;D12544;D06566;D06567;D09358;D09359;D08561;D01992;D09397;D09366;D02568;D02569;D02576;D02767;D03121;D04533;D04611;D05804,,
DG01484,5-HT1B-receptor agonist,Target,Analgesic,22,D07700;D07701;D02357;D00681;D00451;D00676;D08255;D00674;D00415;D08485;D00675;D05740;D02824;D02825;D07887;D01973;D11617;D07997;D04264;D02826;D03014;D04533,,
DG01485,5-HT1D-receptor agonist,Target,Analgesic,21,D02357;D00681;D00451;D00676;D08255;D00674;D00415;D08485;D00675;D05740;D02824;D02825;D07887;D01973;D11617;D07997;D04264;D07700;D07701;D03014;D04533,,
DG01486,Penem,Structure,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group,4,D01839;D08919;D05969;D09672,,
DG01487,Clavam Oxapenam,Structure,Antibacterial DG01710  beta-Lactam antibiotic DG01713  Penicillin skeleton group,2,D07711;D02370,,
DG01488,Cephem Cephalosporin,Structure,Antibacterial DG01710  beta-Lactam antibiotic DG01714  Cephalosporin skeleton group,120,D00263;D00906;D03438;D01075;D07635;D00907;D02299;D00905;D02226;D00257;D02353;D07237;D02406;D02711;D07636;D00908;D07637;D00264;D07629;D01262;D01528;D05026;D07656;D01517;D02345;D00913;D00262;D00914;D00915;D03431;D02344;D00909;D02191;D00256;D02352;D00260;D02228;D07644;D00912;D03426;D07648;D01415;D01819;D00910;D00911;D07651;D00261;D00259;D07642;D01909;D03423;D01736;D07647;D00919;D07654;D00921;D07653;D02005;D07659;D00924;D07641;D01739;D07658;D00923;D09793;D00258;D07640;D07643;D01863;D03424;D01629;D03428;D01904;D07645;D00918;D07650;D00920;D00922;D02121;D00917;D11571;D07639;D01628;D07638;D01680;D07655;D01686;D02376;D01157;D07649;D01401;D01052;D02233;D08885;D08886;D08884;D11302;D11013;D01949;D03439;D07646;D02232;D03427;D01568;D10097;D10098;D03432;D01687;D07652;D03429;D07657;D01682;D03430;D01054;D01681;D01961;D03421;D03422;D03425;D07634,,
DG01489,5-HT3-receptor antagonist,Target,Gastrointestinal agent,38,D07129;D02829;D03495;D03496;D00726;D02213;D05008;D00456;D00678;D04370;D00677;D02130;D02041;D07867;D00725;D07175;D05343;D07218;D00563;D11056;D10184;D10185;D12544;D08466;D02016;D07481;D01613;D02632;D04642;D09749;D10170;D10171;D03060;D03662;D05348;D06253;D06353;D06396,,
DG01490,Muscarinic cholinergic receptor agonist,Target,Neuropsychiatric agent,22,D00524;D01000;D00525;D02200;D05478;D08376;D07349;D07667;D00661;D02750;D00999;D04970;D01175;D09752;D01955;D06330;D06331;D02876;D05035;D05779;D06000;D06015,,
DG01491,Muscarinic cholinergic receptor antagonist Anticholinergic agent,Target,Neuropsychiatric agent,121,D08389;D01297;D05276;D08325;D01006;D07076;D08160;D04868;D07820;D00717;D07821;D03824;D08382;D01165;D10938;D00540;D10939;D00481;D00721;D00723;D01005;D01003;D00720;D01201;D08595;D01377;D02535;D01538;D00113;D02069;D00147;D00719;D01648;D04479;D01451;D01077;D03814;D01976;D07951;D07099;D08838;D00138;D02071;D01004;D02070;D00465;D00722;D08441;D01007;D00646;D01148;D08522;D01269;D01103;D03654;D01699;D07226;D08923;D06273;D00270;D00789;D03274;D04034;D09819;D02212;D01946;D01929;D08837;D10180;D10181;D07406;D07759;D01002;D00397;D08384;D01521;D01315;D01600;D01875;D02876;D08638;D00787;D00779;D02246;D02247;D08209;D01871;D08425;D00782;D08426;D01118;D03276;D03711;D07804;D07301;D08157;D03264;D07302;D07303;D08653;D08305;D00774;D02599;D07511;D00778;D04087;D08395;D01231;D07513;D03087;D00232;D00715;D00716;D01359;D01463;D01491;D01815;D02417;D04057;D04116;D09402,,
DG01492,Imagabalin,Chemical,,2,D09627;D09628,,
DG01493,GLP-1 receptor agonist Glucagon-like peptide 1 receptor agonist,"Target, Class",Antidiabetic agent DG02044  Hypoglycemic agent,17,D04121;D06404;D09729;D08843;D09889;D10025;D11924;D11360;D09723;D10970;D12225;D12341;D11910;D11911;D12536;D12529;D12555,A10BJ,
DG01494,Gonadotropin-releasing hormone receptor agonist,Target,Hormonal agent,22,D08027;D00988;D03267;D04361;D08241;D00990;D07259;D01831;D08113;D00989;D12337;D04405;D00573;D06247;D06248;D08649;D02369;D02116;D07957;D04174;D03694;D04823,,
DG01495,Angiotensin II receptor antagonist,Target,Cardiovascular agent DG01925  Renin-angiotensin system inhibitor DG03231  Antihypertensive,20,D08146;D00357;D04040;D02082;D00400;D00523;D06010;D00522;D00626;D00627;D05246;D01204;D08864;D08067;D08865;D10556;D01922;D04126;D04243;D05801,C09CA,
DG01496,Calcium channel L type blocker,Target,Cardiovascular agent DG01575  Calcium channel blocker,44,D07450;D00615;D02914;D11881;D00319;D00349;D08270;D00617;D00437;D00438;D00618;D00629;D04657;D01908;D08155;D01553;D07494;D01104;D01173;D07509;D02045;D08892;D02356;D00619;D08009;D01969;D07845;D00616;D03830;D07185;D07943;D07520;D00631;D08340;D05442;D02537;D03914;D00537;D01145;D01562;D07886;D01604;D03655;D09789,,
DG01497,Catechol O-methyltransferase inhibitor,Target,Neuropsychiatric agent,6,D00152;D08369;D00786;D00781;D01259;D03241,,
DG01498,NMDA receptor antagonist,Target,Neuropsychiatric agent,38,D08064;D01445;D08098;D00711;D07283;D10627;D07441;D00777;D08174;D04905;D07058;D02780;D08195;D02102;D08121;D08122;D03742;D00848;D03744;D09917;D09918;D08596;D06146;D12214;D12215;D02410;D02973;D03100;D03679;D03746;D03878;D04308;D04728;D05145;D05447;D05453;D05714;D06204,,
DG01499,Adenylate cyclase activator,Target,Cardiovascular agent,2,D03584;D01697,,
DG01500,Adenosine deaminase inhibitor,Target,Antineoplastic,1,D00155,,
DG01501,Angiotensin-converting enzyme inhibitor,Target,Cardiovascular agent DG01925  Renin-angiotensin system inhibitor DG03231  Antihypertensive,43,D00251;D07892;D00621;D08131;D00362;D03753;D00624;D11580;D00421;D03752;D00459;D07499;D00620;D07699;D01069;D07992;D00622;D00383;D08529;D03765;D07781;D01667;D08225;D00623;D08566;D01119;D08688;D03767;D08068;D01549;D01900;D03077;D03440;D03756;D03758;D03760;D03763;D03769;D03772;D03773;D03775;D03776;D06076,C09AA,
DG01502,Endothelin receptor antagonist,Target,Cardiovascular agent,12,D07538;D01227;D07077;D07171;D08517;D10135;D11664;D07682;D03009;D03953;D04128;D07741,,
DG01503,Xanthine dehydrogenase inhibitor,Target,Cardiovascular agent,6,D00224;D07564;D01206;D11081;D02365;D09786,,
DG01504,Nonsteroidal anti-inflammatory drug (NSAID),Class,Anti-inflammatory,220,D00510;D08363;D08364;D07262;D08324;D05319;D07263;D01567;D01305;D01289;D05451;D08630;D01776;D08190;D01762;D00556;D01380;D01437;D01706;D07816;D00903;D00904;D07817;D07818;D07819;D01252;D01545;D01344;D01675;D01841;D07541;D03163;D07443;D01788;D01189;D01963;D04142;D06143;D00141;D01565;D02110;D01582;D07266;D08427;D01765;D05995;D06364;D00120;D02355;D00158;D06382;D07264;D07549;D00315;D07265;D08142;D01975;D08104;D00813;D01271;D01594;D07503;D05143;D01330;D01718;D02944;D03560;D03727;D04144;D04638;D05404;D05619;D05830;D06156;D07453;D07888;D08021;D00127;D05511;D05512;D05513;D01767;D07267;D01866;D00969;D01397;D04003;D04639;D05937;D06082;D00126;D01122;D04490;D06606;D08058;D08059;D09760;D00118;D00970;D10017;D00132;D08102;D08103;D02350;D00968;D03080;D00452;D05515;D00330;D01475;D02290;D10254;D04530;D01325;D00463;D07268;D03715;D03718;D07219;D01513;D07269;D09568;D08374;D08375;D08149;D01709;D07141;D01578;D01185;D01547;D01851;D01865;D01874;D03410;D03489;D03540;D04273;D04277;D05121;D08153;D00151;D01183;D01581;D01823;D03254;D02341;D00169;D08162;D04102;D01267;D00567;D00568;D02709;D03716;D03717;D03710;D03714;D10656;D01974;D03689;D03712;D04863;D08657;D00425;D00109;D05181;D07579;D07580;D07581;D07582;D07421;D00810;D00566;D01811;D00428;D01466;D07290;D07291;D00130;D07292;D03385;D07293;D00448;D00377;D08295;D00727;D07488;D02715;D08501;D01087;D08586;D00971;D00827;D01557;D04145;D04206;D05788;D05998;D05791;D07824;D07991;D05789;D05793;D07612;D08275;D07516;D01410;D07517;D01049;D01037;D02075;D02706;D08592;D01341;D01661;D02264;D01353;D01394;D03652;D05598,,
DG01506,Arginine vasopressin receptor 2 (AVPR2) antagonist,Target,Cardiovascular agent,6,D01213;D11659;D07748;D01236;D01855;D04752,,
DG01507,Phosphodiesterase III inhibitor,Target,Cardiovascular agent,24,D00231;D02084;D00417;D02085;D08294;D02042;D01198;D01690;D03072;D04884;D05403;D04720;D01133;D03075;D04508;D04529;D05612;D04004;D01896;D07455;D02933;D10255;D01385;D04751,,
DG01508,Sulfonylurea receptor agonist,Target,Antidiabetic agent,27,D00336;D00271;D00380;D06177;D02427;D00379;D02425;D00335;D02430;D01599;D07117;D07118;D00593;D00219;D01799;D02426;D02428;D02429;D04322;D04354;D04355;D04356;D06186;D01356;D00594;D01111;D01854,,
