entry_id,name,formula,mol_weight,atc_codes,dgroup_id,compound_id,therapeutic_category,efficacy,cas,pubchem,chebi
D06688,Scutellaria root (JP18); Powdered scutellaria root (JP18); Scutellaria root (TN),,,,,,5100,"Diuretic, Laxative",,47208339,
D06689,Phellodendron bark (JP18); Powdered phellodendron bark (JP18); Phellodendron bark (TN),,,,,,5100,"Anti-inflammatory, Stomachic",,47208340,
D06690,Polygala root (JP18); Powdered polygala root (JP18); Polugala root (TN),,,,,,5100,"Central nervous system depressant, Expectorant",,47208341,
D06691,Prunella spike (JP18); Prunella spike (TN),,,,,,5100,"Anti-inflammatory, Diuretic",,47208342,
D06692,Zedoary (JP18); Powdered curcuma rhizome (Non-JPS); Zedoaru (TN),,,,,,5100,Stomachic,,47208343,
D06693,Pueraria root (JP18); Pueraria root (TN),,,,,,5100,"Antipyretic, Antispasmodic",,47208344,
D06694,Clematis root (JP18); Irei-sen (TN),,,,,,5100,"Antibacterial, Hypoglycemic",,47208345,
D06695,Termeric (JP18); Powdered termeric (JP18); Turmeric rhizome,,,,,,5100,"Choleretic, Hepatoprotectant",,47208346,
D06696,Lindera root (JP18),,,,,,5100,Intestinal regulator,,47208347,
D06697,Polygonum root (JP18),,,,,,5100,"Analeptic, Antidote",,47208348,
D06698,Kakkonto extract (JP18); Kakkonto,,,,,,5200,"Anti-inflammatory, Antipyretic, Antispasmodic, Antitussive, Expectorant, Sweating",,47208349,
D06699,Japanese valerian (JP18); Powdered japanese valerian (JP18); Valerianae radix (TN),,,N05CM09,,,5100,"Natural tranquilizer, Sedative",,47208350,
D06700,Kamishoyosan extract (JP18); Kamishoyosan,,,,,,5200,"Analgesic, Emmenagogue, Sedative",,47208351,
D06701,Trichosanthes root (JP18); Trichosanthes root (TN),,,,,,5100,Hypoglycemic,,47208352,
D06702,Processed ginger (JP18),,,,,,5100,"Analgesic, Anti-inflammatory, Antipyretic, Antitussive",,47208353,
D06703,Platycodon root (JP18); Powdered platycodon root (JP18); Platycodon root (TN),,,,,,5100,"Antitussive, Expectorant",,47208354,
D06704,Chrysanthemum flower (JP18),,,,,,5100,"Antidote, Anti-inflammatory, Antipyretic",,47208355,
D06705,Catalpa fruit (JP18); Catalpa fruit (TN),,,,,,5100,Diuretic,,47208356,
D06706,Immature orange (JP18); Kijitsu (TN),,,,,,5100,Stomachic,,47208357,
D06707,Notopterygium rhizome (JP18),,,,,,5100,"Analgesic, Anti-inflammatory",,47208358,
D06708,Apricot kernel (JP18); Kyounin (TN),,,,,,5100,Antitussive,,47208359,
D06709,Lycium fruit (JP18),,,,,,5100,Analeptic,,47208360,
D06710,Sophora root (JP18); Powdered sophora root (JP18); Sophora root (TN),,,,,,5100,"Anti-inflammatory, Anti-ulcerative",,47208361,
D06711,Schizonepeta spike (JP18); Powdered schizonepeta spike (Non-JPS); Schizonepeta spike (TN),,,,,,5100,"Analgesic, Antibacterial",,47208362,
D06712,Cinnamon bark (JP18); Powdered cinnamon bark (JP18); Cinnamon bark (TN),,,,,,5100,"Analgesic, Antipyretic, Sweating",,47208363,
D06713,Cinnamon oil (JP18),,,,,,,Pharmaceutic aid (flavor),8007-80-5,47208364,
D06714,Cassia seed (JP18); Cassia seed (TN),,,,,,5100,Laxative,,47208365,
D06715,Pharbitis seed (JP18); Pharbitis seed (TN),,,,,,5100,Laxative,,47208366,
D06716,Gentian (JP18); Powdered gentian (JP18); Gentian (TN),,,,,,5100,Bitter stomachic,,47208367,
D06717,Safflower (JP18); Safflower (TN),,,,,,5100,Emmenagogue,,47208368,
D06718,Red ginseng (JP18); Powdered red ginseng (Non-JPS); Red Ginseng (TN),,,,,,5100,"Analeptic, Hypoglycemic, Sedative",,47208369,
D06719,Cyperus rhizome (JP18); Powdered cyperus rhizome (JP18); Xianghu (TN),,,,,,5100,"Analgesic, Choleretic",,47208370,
D06720,Magnolia bark (JP18); Powdered magnolia bark (JP18); Magnolia bark (TN),,,,,,5100,"Analgesic, Antispasmodic",,47208371,
D06721,Oriental bezoar (JP18); Powdered oriental bezoar (Non-JPS),,,,,,5100,"Antipyretic, Antispasmodic, Cardiotonic, Choleretic, Sedative",,47208372,
D06722,Achyranthes root (JP18); Achyranthese root (TN),,,,,,5100,"Antiallergic, Antitumor",,47208373,
D06723,Burdock fruit (JP18),,,,,,5100,"Antitumor, Diuretic, Sweating",,47208374,
D06724,Schisandra fruit (JP18); Schisandra fruit (TN),,,,,,5100,"Analgesic, Anti-ulcerative",,47208375,
D06725,Calumba (JP18); Powdered calumba (JP18); Colombo (TN),,,,,,5100,"Intestinal regulator, Stomachic",,47208376,
D06726,Condurango (JP18); Condurango (TN),,,,,,5100,Antitumor,,47208377,
D06727,Bupleurum root (JP18); Bupleurum root (TN),,,,,,5100,"Anti-inflammatory, Antipyretic",,47208378,
D06728,Asiasarum root (JP18); Asiasarum root (TN),,,,,,5100,"Analgesic, Antipyretic, Antitussive, Expectorant",,47208379,
D06729,Saireito extract (JP18); Saireito,,,,,,5200,"Antidiarrheal, Antiedemic, Anti-emetic, Diuretic",,47208380,
D06730,Smilax rhizome (JP18); Powdered smilax rhizome (JP18); Smilax rhizome (TN),,,,,,5100,Antidote,,47208381,
D06731,Gardenia fruit (JP18); Powdered gardenia fruit (JP18); Gerenia fruit (TN),,,,,,5100,Choleretic,,47208382,
D06732,Cornus fruit (JP18); Powdered cornus fruit (Non-JPS); Corni fructus pulveratus; Sanshuyu (TN),,,,,,5100,"Analeptic, Anhidrotic",,47208383,
D06733,Zanthoxylum fruit (JP18); Powdered zanthoxylum fruit (JP18); Zanthoxylum fruit (TN),,,,,,5100,"Analgesic, Anthelmintic, Antibacterial",,47208384,
D06734,Jujube seed (JP18),,,,,,5100,Sedative,,47208385,
D06735,Dioscorea rhizome (JP18); Powdered dioscorea rhizome (JP18); Dioscorea rhizome (TN),,,,,,5100,Analeptic,,47208386,
D06736,Rehmannia root (JP18); Powdered rehmannia root (Non-JPS); Rehmanniae radix; Rehmanniae radix pulverata; Rehmannia root (TN),,,,,,5100,"Antidiarrheal, Diuretic, Laxative",,47208387,
D06737,Lycium bark (JP18),,,,,,5100,"Antihypertensive, Antipyretic, Hypoglycemic",,47208388,
D06738,Tribulus fruit (JP18),,,,,,5100,Sedative,,47208389,
D06739,Peony root (JP18); Powdered peony root (JP18); Peony root (TN),,,,,,5100,"Analgesic, Antispasmodic, Astringent",,47208390,
D06740,Cnidium monnieri fruit (JP18),,,,,,5100,"Antibacterial, Antipruritic",,47208391,
D06741,Plantago herb (JP18); Plantago herb (TN),,,,,,5100,"Antitussive, Diuretic, Expectorant",,47208392,
D06742,Houttuynia herb (JP18); Houttuynia harb (TN),,,,,,5100,"Antibacterial, Diuretic",,47208393,
D06743,Amomum seed (JP18); Powdered amomum seed (JP18); Amomum seed (TN),,,,,,5100,"Intestinal regulator, Stomachic",,47208394,
D06744,Ginger (JP18); Powdered ginger (JP18); Ginger extract (Non-JPS); Ginger (TN),,,,,,5100,"Flavor, Stomachic",,47208395,
D06745,Cimicifuga rhizome (JP18); Cimicifugae rhizoma; Cimicifuga rhizome (TN),,,G02CX04,,,5100,"Antiedemic, Antipyretic",,47208396,
D06746,Magnolia flower (JP18),,,,,,5100,"Analgesic, Sedative",,47208397,
D06747,Senega (JP18); Powdered senega (JP18); Senega (TN),,,R05CA06,DG01067,,5100,Expectorant,,47208398,
D06748,Cnidium rhizome (JP18); Powdered cnidium rhizome (JP18); Cnidii rhizoma (TN),,,,,,5100,"Analeptic, Blood replenishment",,47208399,
D06749,Nuphar rhizome (JP18); Nuphar rhizome (TN),,,,,,5100,Diuretic,,47208400,
D06750,Toad venom (JP18),,,,,,,"Analgesic, Cardiotonic, Hemostatic",,47208401,
D06751,Senna leaf (JP18); Powdered senna leaf (JP18); Senna (TN),,,,,,5100,Laxative (cathartic),,47208402,
D06752,Atractylodes lancea rhizome (JP18); Powdered atractylodes lancea rhizome (JP18); Atractylodis lancea rhizome (TN),,,,,,5100,"Diuretic, Intestinal regulator, Stomachic",,47208403,
D06753,Mulberry bark (JP18); Mulberry bark (TN),,,,,,5100,Hypoglycemic,,47208404,
D06754,Sappan wood (JP18),,,,,,5100,"Analgesic, Anti-inflammatory, Antipyretic",,47208405,
D06755,Perilla herb (JP18); Perilla herb (TN),,,,,,5100,Antibacterial,,47208406,
D06756,Rhubarb (JP18); Powdered rhubarb (JP18); Rhubarb (TN),,,,,,5100,Laxative,,47208407,
D06757,Daiokanzoto extract (JP18); Daiokanzoto,,,,,,5200,Laxative,,47208408,
D06758,Jujube (JP18); Jujube (TN),,,,,,5100,Anticomplement,,47208409,
D06759,Alisma rhizome (JP18); Powdered alisma rhizome (JP18); Alisma rhizome (TN),,,,,,5100,Diuretic,,47208410,
D06760,Panax rhizome (JP18); Powdered panax rhizome (JP18); Japanase ginseng (TN),,,,,,5100,"Analeptic, Expectorant, Stomachic",,47208411,
D06761,Anemarrhena rhizome (JP18); Anemarrhera rhizome (TN),,,,,,5100,"Antipyretic, Anti-ulcerative, Hypoglycemic",,47208412,
D06762,Uncaria hook (JP18); Uncaria hook extract (Non-JPS),,,,,,5100,Antihypertensive,,47208413,
D06763,Polyporus sclerotium (JP18); Powdered polyporus sclerotium (JP18); Chuling (TN),,,,,,5100,Diuretic,,47208414,
D06764,Citrus unshiu peel (JP18); Powdered citrus unshiu peel (Non-JPS); Citrus unshiu peel (TN),,,,,,5100,"Antitussive, Bitter stomachic",,47208415,
D06765,Gastrodia tuber (JP18); Tianma (TN),,,,,,5100,"Analgesic, Antispasmodic",,47208416,
D06766,Asparagus tuber (JP18),,,,,,5100,Analeptic,,47208417,
D06767,Benincasa seed (JP18),,,,,,5100,Antiedemic,,47208418,
D06768,Japanese angelica root (JP18); Powdered japanese angelica root (JP18); Japanese angelica root (TN),,,,,,5100,"Analeptic, Analgesic, Blood replenishment, Sedative",,47208419,
D06769,Peach kernel (JP18); Powdered peach kernel (JP18); Peach kernel (TN),,,,,,5100,"Antibacterial, Anti-inflammatory",,47208420,
D06770,Eucommia bark (JP18),,,,,,5100,"Analeptic, Analgesic",,47208421,
D06771,Picrasma wood (JP18); Powdered picrasma wood (JP18); Japanase quassia wood (TN),,,P03AX04,,,5100,"Insecticide, Stomachic",,47208422,
D06772,Ginseng (JP18); Powdered ginseng (JP18); Ginseng (TN),,,,,,5100,"Analeptic, Stomachic",,47208423,
D06773,Lonicera leaf and stem (JP18),,,,,,5100,"Antidote, Anti-inflammatory",,47208424,
D06774,Fritillaria bulb (JP18); Powdered fritillaria bulb (Non-JPS),,,,,,5100,"Antitussive, Expectorant",,47208425,
D06775,Ophiopogon tuber (JP18); Ophiopogonis tuber (TN),,,,,,5100,"Antitussive, Expectorant",,47208426,
D06776,"Honey (JP18); Honey, purified (NF); Honey (TN)",,,,,,7142 7143 7149,Pharmaceutic aid (flavor),8028-66-8,47208427,
D06777,Glehnia root (JP18); Glehniae radix (TN),,,,,,5100,"Analgesic, Antipyretic",,47208428,
D06778,Pinellia tuber (JP18); Pineliae tuber (TN),,,,,,5100,"Anti-emetic, Antitussive, Expectorant, Sedative",,47208429,
D06779,Angelica dahurica root (JP18); Angelica dahuricae radix (TN),,,,,,5100,"Analgesic, Antidote, Antipyretic, Pus discharge",,47208430,
D06780,Atractylodes rhizome (JP18); Powdered atractylodes rhizome (JP18); Atractyloides rhizoma (TN),,,,,,5100,"Anhidrotic, Diuretic, Intestinal regulator, Stomachic",,47208431,
D06781,Loquat leaf (JP18),,,,,,5100,"Anti-emetic, Anti-inflammatory",,47208432,
D06782,Areca (JP18); Areca (TN),,,,,,5100,"Anthelmintic, Antihypertensive, Miotic",,47208433,
D06783,Poria sclerotium (JP18); Powdered poria sclerotium (JP18); Hoelen (TN),,,,,,5100,Diuretic,,47208434,
D06784,Processed aconite root (JP18); Powdered processed aconite root (JP18); Processed aconite root (fibrous root); Powdered processed aconite root (fibrous root),,,,,,5100 5900,"Analgesic, Cardiotonic, Diuretic",,47208435,
D06785,Sinomenium stem (JP18); Powdered sinomenium stem and rhizome (Non-JPS); Fangji (TN),,,,,,5100,Analgesic,,47208436,
D06786,Imperata rhizome (JP18); Imperatae rhizoma (TN),,,,,,5100,"Anti-inflammatory, Diuretic, Hemostatic",,47208437,
D06787,Saposhnikovia root (JP18); Fangfeng (TN),,,,,,5100,"Analgesic, Antipyretic",,47208438,
D06788,Moutan bark (JP18); Powdered moutan bark (JP18); Mudanpi (TN),,,,,,5100,"Antibacterial, Emmenagogue",,47208439,
D06789,Hochuekkito extract (JP18); Hochuekkito,,,,,,5200,"Analeptic, Anhidrotic, Blood replenishment, Stomachic",,47208440,
D06790,Oyster shell (JP18); Powdered oyster shell (JP18); Oyster shell (TN),,,,,,5100,"Antacid, Diuretic, Sedative",,47208441,
D06791,Ephedra herb (JP18); Powdered ephedra herb (Non-JPS); Ephedrae Herba (TN),,,,,,5100,"Anti-inflammatory, Antipyretic, Antitussive, Expectorant, Sweating",,47208442,
D06792,Digenea (JP18),,,,,,5100,Anthelmintic,,47208443,
D06793,Hemp fruit (JP18),,,,,,5100,Laxative (cathartic),,47208444,
D06794,Akebia stem (JP18); Akebiae caulis (TN),,,,,,5100,"Anti-inflammatory, Diuretic, Emmenagogue",,47208445,
D06795,Saussurea root (JP18); Saussureae radix (TN),,,,,,5100,Stomachic,,47208446,
D06796,Bitter cardamon (JP18); Alpiniae fructus (TN),,,,,,5100,"Intestinal regulator, Stomachic",,47208447,
D06797,Bear bile (JP18),,,,,,,"Antipyretic, Antispasmodic, Choleretic, Stomachic",,47208448,
D06798,Coix seed (JP18); Coix extract; Powdered coix seed (JP18); Coicis semen (TN),,,,,,5100 5900,"Analeptic, Wart removal",,47208449,
D06799,Longgu (JP18); Powdered longgu (JP18); Fossilized mammal bones (TN),,,,,,5100,Central nervous system depressant,,47208450,
D06800,Japanese gentian (JP18); Powdered japanese gentian (JP18); Gentianae scabrae radix (TN),,,,,,5100,Bitter stomachic,,47208451,
D06801,Alpinia offcinarum rhizome (JP18),,,,,,5100,"Analgesic, Stomachic",,47208452,
D06802,Ryokeijutsukanto extract (JP18); Ryokeijutsukanto,,,,,,5200,"Analgesic, Antivertigo, Sedative",,47208453,
D06803,Nelumbo seed (JP18),,,,,,5100,"Analeptic, Sedative",,47208454,
D06804,Rosin (JP18); Colofonium,,,,,,,Pharmaceutic aid (plaster base),,47208455,
D06805,Scopolia rhizome (JP18); Scoolia (TN),,,,,,5100,"Analgesic, Antispasmodic",,47208456,
D06806,Measles virus vaccine live (USP),,,,,,,Active immunization (measles),,47208457,
D06808,Epimedium herb (JP18); Epimedium herb extract (Non-JPS),,,,,,,Analeptic,,47208459,
D06809,Uva ursi fluidextract (JP18),,,,,,,Antiseptic (urinary tract),,47208460,
D06810,Polygonatum rhizome (JP18),,,,,,,Analeptic,,47208461,
D06811,Glycyrrhiza extract (JP18); Crude glycyrrhiza extract (JP18),,,,,,,"Antitussive, Anti-ulcerative, Expectorant",68916-91-6,47208462,
D06812,Platycodon fluidextract (JP18),,,,,,,Expectorant,,47208463,
D06813,Dolichos seed (JP18),,,,,,,Antidote,,47208464,
D06814,Sodium bicarbonate and bitter tincture (JP18),,,,,,,"Antacid, Stomachic",,47208465,
D06815,Eleutherococcus senticosus rhizome (JP18),,,,,,,Analeptic,,47208466,
D06816,Arsenical paste (JP18),,,,,,,Dental pulp devitalization agent,,47208467,
D06820,Exsiccated gypsum (JP18),,,,,,5100,"Anti-inflammatory (topical), Prosthetic aid",,47208471,
D06823,Clove oil (JP18/NF),,,,,,,"Analgesic, Anesthetic (local), Antiviral",8000-34-8,47208473,
D06826,Ipecac syrup (JP18); Ipecac syrup (TN),,,,,,,Emetic,8012-96-2,47208476,
D06873,Nux vomica extract (JP18); Strychnos extract (TN),,,,,,2333 2337,Gastric secretion accelerator,,47208523,
D06876,Hydrocortisone aceponate (INN); Efficort (TN),C26H36O7,460.5598,A01AC03 A07EA02 C05AA01 D07AA02 D07AC16 D07XA01 H02AB09 S01BA02 S01CB03 S02BA01,DG00012,,,"Anti-inflammatory, Glucocorticoid receptor agonist",74050-20-7,49661776,
D06877,Oxyphenonium bromide (INN); Antrenyl (TN),C21H34NO3. Br,428.4036,A03AB03,,,,"Antispasmodic, Anti-ulcerative, Parasympatholytic",50-10-2,49661777,
D06878,Diphemanil metilsulfate (INN); Diphemanil methylsulfate; Prantal (TN),C20H24N. CH3SO4,389.5084,A03AB15,,,,Muscarinic acetylcholine receptor antagonist,62-97-5,49661778,59782
D06879,Streptokinase (INN); Streptase (TN),,,B01AD01,,,,"Thrombolytic, Plasminogen activator",9002-01-1,49661779,
D06880,Lepirudin (INN); Refludan (TN),C287H440N80O111S6,6979.4239,B01AE02,,,,"Anticoagulant, Thrombin inhibitor",138068-37-8,49661780,142437
D06881,Acetyldigitoxin (INN); Acylanid (TN),C43H66O14,806.9757,C01AA01,,C22191,,Cardiotonic,1111-39-3,49661781,53773
D06882,Sodium tetradecyl sulfate (INN); Sotradecol (TN),C14H29O4S. Na,316.4324,C05BB04,,,,"Antivaricose, Sclerosing agent (varicosed vein)",139-88-8,49661782,75273
D06883,Sertaconazole (INN),C20H15Cl3N2OS,437.7699,D01AC14 G01AF19,DG00370,,,Antifungal,99592-32-2,49661783,82866
D06884,Lymecycline (INN),C29H38N4O10,602.6328,J01AA04,,,,"Antibacterial, Protein biosynthesis inhibitor",992-21-2,49661784,59040
D06885,Clomocycline (INN),C23H25ClN2O9,508.9056,J01AA11,,,,"Antibacterial, Protein biosynthesis inhibitor",1181-54-0,49661785,59589
D06886,Natalizumab (USAN/INN); Natalizumab (genetical recombination) (JAN); Tysabri (TN),,,L04AA23,,,1190,"Immunosuppressant, Anti-integrin alpha 4 antibody",189261-10-7,49661786,
D06887,Talbutal (INN); Lotusate (TN),C11H16N2O3,224.2563,N05CA07,,,,Sedative-hypnotic,115-44-6,49661787,
D06888,Eptifibatide (INN); Integrilin (TN),C35H49N11O9S2,831.9619,B01AC16,,,,"Platelet aggregation inhibitor, Glycoprotein IIb/IIIa receptor antagonist",188627-80-7,49661788,291902
D06889,Pegfilgrastim (USAN/INN); Pegfilgrastim (genetical recombination) (JAN); Pegfilgrastim-cbqv; Pegfilgrastim-bmez; Neulasta (TN); G-lasta (TN); Udenyca (TN),C849H1347N223O244S9. (C2H4O)n,,L03AA13,,,3399,"Antineutropenic, Hematopoietic stimulant, Granulocyte colony stimulating factor (G-CSF)",208265-92-3,49661789,
D06890,Aminohippuric acid (USP); p-Aminohippuric acid,C9H10N2O3,194.1873,V04CH30,DG01170,,,Diagnostic aid (renal function determination),61-78-9,49661790,104011
D06891,Chromium Cr 51 Edetate (USP),C10H16N2O8. xCr,,V09CX04,,,,"Diagnostic aid (renal function determination), Radioactive agent",27849-89-4,49661791,
D06892,Donkey glue (Non-JPS); Ass hide glue; Asini corii collas; Akyo; Gelatin (TN),,,,,,5100,Blood replenishment,,51091234,
D06893,Cherry bark (JP18); Pruni jamasakura cortex; Ohi,,,,,,5100,"Antidote, Antitussive, Expectorant",,51091235,
D06894,Artemisia leaf (JP18); Artemisiae folium; Gaiyo,,,,,,5100,Hemostatic,,51091236,
D06895,Aluminum silicate hydrate with silicon dioxide (JP18); Hydrated halloysite; Talcum crystallinum; Kasseki,,,,,,5100,Diuretic,,51091237,
D06896,Trichosanthes seed (Non-JPS); Trichosanthis semen; Karonin,,,,,,5100,"Analgesic, Antibacterial, Anti-inflammatory, Antipyretic, Expectorant",,51091238,
D06897,Citrus peel (Non-JPS); Kippi,,,,,,5100,Stomachic,,51091239,
D06899,Koi (JP18); Saccharum granorum; Malt extract,,,,,,5100,"Analeptic, Analgesic, Antitussive, Sedative",,51091241,
D06900,Brown rice (JP18); Kobei,,,,,,5100,Stomachic,,51091242,
D06901,Sesame (JP18); Sesami semen; Goma,,,,,,5100,Analeptic,,51091243,
D06902,Wheat (Non-JPS); Tritici fructus; Shobaku,,,,,,5100,Sedative,,51091244,
D06903,Green tea leaf (Non-JPS); Cameliae sinesis folium; Theae folium; Chayo; Saicha,,,,,,5100,Diuretic,,51091245,
D06904,Crataegus fruit (JP18); Crataegi fructus; Sanzashi,,,,,,5100,"Antidiarrheal, Stomachic",,51091246,
D06905,Peucedanum root (JP18); Peucedani radix; Zenko,,,,,,5100,"Analgesic, Antipyretic, Antitussive, Expectorant",,51091247,
D06906,Cicada slough (Non-JPS); Cicada larva exuvia; Cicadae periostracum; Zentai,,,,,,5100,"Antipyretic, Antispasmodic, Sedative",,51091248,
D06907,Bamboo culm (Non-JPS); Bambusae caulis; Tikujyo,,,,,,5100,"Anti-emetic, Antipyretic, Antitussive",,51091249,
D06908,Arisaema tuber (Non-JPS); Arisaematis tuber; Tennansho,,,,,,5100,"Anti-inflammatory, Antitumor, Antitussive, Expectorant, Sedative",,51091250,
D06909,Aralia rhizome (JP18); Dokkatsu,,,,,,5100,"Analgesic, Anti-inflammatory, Antispasmodic, Sedative, Sweating",,51091251,
D06910,Malt (JP18); Hordei fructus germinatus; Germinated barley; Bakuga,,,,,,5100,Stomachic,,51091252,
D06911,Lilium bulb (JP18); Lily bulb; Byakugo,,,,,,5100,"Analeptic, Antitussive, Diuretic, Expectorant",,51091253,
D06912,Quercus bark (JP18); Quercus acutissima bark; Quercus cortex; Bokusoku; Oak bark,,,,,,5100,"Astringent, Disinfectant",,51091254,
D06913,Leonurus herb (JP18); Leonuri herba; Yakumoso,,,,,,5100,"Analeptic, Emmenagogue, Hemostatic",,51091255,
D06914,Longan aril (JP18); Longan arillus; Ryuganniku,,,,,,5100,"Analeptic, Sedative, Stomachic",,51091256,
D06915,Anchusan,,,,,,5200,"Analgesic, Anti-emetic, Anti-inflammatory, Anti-ulcerative",,51091257,
D06916,Ireito,,,,,,5200,"Analgesic, Antidiarrheal, Anti-emetic, Anti-inflammatory, Diuretic",,51091258,
D06917,Inchinkoto,,,,,,5200,"Anti-inflammatory, Choleretic, Diuretic, Laxative",,51091259,
D06918,Inchingoreisan,,,,,,5200,"Antiedemic, Anti-emetic, Anti-inflammatory",,51091260,
D06919,Unkeito,,,,,,5200,"Analgesic, Anti-inflammatory, Emmenagogue, Sedative-hypnotic",,51091261,
D06920,Unseiin extract (JP18); Unseiin,,,,,,5200,"Antipyretic, Emmenagogue, Sedative",,51091262,
D06921,Eppikajutsuto,,,,,,5200,"Antiedemic, Anti-inflammatory, Antirheumatic, Diuretic",,51091263,
D06922,Ogikenchuto,,,,,,5200,"Analeptic, Anhidrotic",,51091264,
D06923,Ogonto,,,,,,5200,"Antidiarrheal, Anti-emetic, Anti-inflammatory, Digestant",,51091265,
D06924,Orengedokuto extract (JP18); Orengedokuto,,,,,,5200,"Antihypertensive, Anti-inflammatory, Antipruritic, Antipyretic, Antivertigo, Emmenagogue, Hemostatic, Sedative-hypnotic",,51091266,
D06925,Orento,,,,,,5200,"Anti-emetic, Anti-inflammatory, Choleretic, Stomachic",,51091267,
D06926,Otsujito extract (JP18); Otsujito,,,,,,5200,"Hemorrhoid, Hemostatic, Laxative",,51091268,
D06927,Kakkontokajutsubuto,,,,,,5200,"Analgesic, Anti-inflammatory, Antipyretic",,51091269,
D06928,Kakkontokasenkyushin'i extract (JP18); Kakkontokasenkyushin'i,,,,,,5200,"Anti-inflammatory, Pus discharge",,51091270,
D06929,Kamikihito extract (JP18),,,,,,5200,"Blood replenishment, Sedative-hypnotic",,51091271,
D06930,Kanzoto,,,,,,5200,"Analgesic, Antitussive",,51091272,
D06931,Kambakutaisoto,,,,,,5200,"Antispasmodic, Sedative-hypnotic",,51091273,
D06932,Kikyousekko,,,,,,5200,"Antitussive, Pus discharge",,51091274,
D06933,Kikyoto,,,,,,5200,Anti-inflammatory,,51091275,
D06934,Kihito,,,,,,5200,"Blood replenishment, Hypnotic",,51091276,
